parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status,sensor_ok,mill_id,crop_type,sowing_date,area_hectares
PARCEL_001,2026-02-19,0.265,32.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_006,2026-05-22,0.591,17.4,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_016,2026-03-04,0.705,30.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_009,2026-01-17,0.228,30.9,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_021,2026-04-04,0.533,28.8,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_010,2026-01-12,0.385,31.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_007,2026-01-30,0.456,31.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_014,2026-04-13,0.651,26.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,2026-01-12,0.251,30.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_024,2026-05-12,0.486,33.0,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_020,2026-03-26,0.668,27.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_009,2026-01-10,0.251,29.3,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_013,2026-05-10,0.651,23.8,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_023,2026-05-07,0.635,27.4,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_024,2026-05-05,0.687,20.5,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_019,2026-02-12,0.279,21.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_013,2026-01-24,0.273,25.6,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,2026-02-24,0.602,34.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_002,2026-05-25,0.384,21.6,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_015,2026-04-21,0.474,34.5,11.8,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_023,2026-05-05,0.613,32.7,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_024,2026-05-26,0.482,27.6,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_019,2026-02-04,0.276,29.0,7.1,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,2026-02-11,0.339,19.8,5.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_023,2026-02-03,0.386,30.4,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,2026-03-20,0.351,20.3,7.8,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_013,2026-02-22,0.178,21.2,1.9,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_015,2026-05-31,0.664,31.2,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_008,2026-03-16,0.663,17.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_007,2026-02-09,0.211,33.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_004,2026-01-10,0.291,30.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_009,2026-05-26,0.557,30.5,0.9,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,2026-05-23,0.37,17.2,2.6,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_018,2026-05-04,0.629,34.2,5.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_008,2026-04-07,0.793,20.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_023,2026-01-14,0.265,19.4,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_025,2026-01-17,0.19,18.3,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_006,2026-04-12,0.667,26.0,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_004,2026-05-05,0.568,19.7,0.0,ERROR,False,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_004,2026-02-13,0.589,26.8,1.2,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_017,2026-03-21,0.636,17.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_023,2026-01-25,0.198,21.2,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_008,2026-02-01,0.488,25.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_006,2026-03-21,0.697,20.8,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_005,2026-05-05,0.572,31.4,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_004,2026-03-31,0.62,20.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_022,2026-03-16,0.684,31.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_020,2026-02-02,0.13,19.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_002,2026-04-30,0.478,30.7,0.5,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_017,2026-01-12,0.29,27.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_014,2026-01-01,0.176,29.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_011,2026-01-07,0.271,25.9,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_015,2026-01-22,0.171,24.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_016,2026-05-14,0.629,25.6,0.0,BAD_SENSOR,False,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_020,2026-05-02,0.839,23.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_001,2026-05-12,0.576,26.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_020,2026-05-31,0.691,19.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_024,2026-04-26,0.555,31.4,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_001,2026-05-25,0.475,18.8,3.9,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,2026-02-16,0.137,27.5,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_020,2026-04-01,0.653,30.9,3.5,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_022,2026-01-06,0.183,24.0,2.4,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_001,2026-04-16,0.822,26.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_011,2026-02-09,0.111,17.4,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_007,2026-02-22,0.572,18.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_016,2026-05-15,0.649,15.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,2026-02-04,0.388,18.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_012,2026-01-31,0.174,34.0,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_014,2026-03-06,0.64,31.7,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_025,2026-05-07,0.795,31.6,0.0,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_008,2026-03-29,0.6,35.1,0.0,BAD_SENSOR,False,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_023,2026-05-12,0.684,18.3,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_017,2026-04-24,0.674,18.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_025,2026-05-17,0.558,15.7,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_001,2026-04-11,0.729,24.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_008,2026-01-16,0.202,31.4,0.0,ERROR,False,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_006,2026-05-23,0.509,23.8,2.9,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_016,2026-03-30,0.91,30.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_020,2026-01-04,0.195,15.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_023,2026-02-18,0.375,25.8,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_015,2026-02-15,0.82,18.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_014,2026-05-14,0.48,19.3,2.2,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_023,2026-04-23,0.701,34.5,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_016,2026-03-27,0.743,16.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_010,2026-01-02,0.029,27.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_012,2026-05-02,0.808,18.6,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_019,2026-02-13,0.223,28.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,2026-05-12,0.77,15.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_024,2026-04-06,0.546,35.3,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_017,2026-01-06,0.171,20.7,3.8,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_023,2026-01-10,0.239,28.2,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_022,2026-05-29,0.743,24.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_014,2026-01-16,0.211,15.9,1.8,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_015,2026-04-20,0.395,34.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_023,2026-04-03,0.807,25.9,0.0,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_001,2026-04-09,0.7,32.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_003,2026-04-10,0.551,35.5,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_002,2026-03-29,0.706,33.0,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_003,2026-01-12,0.209,18.3,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_009,2026-03-23,0.703,30.8,0.0,ERROR,False,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_005,2026-03-04,0.506,35.0,2.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_004,2026-02-20,0.766,30.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_020,2026-01-02,0.119,18.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_015,2026-02-10,0.624,18.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_006,2026-05-24,0.586,27.0,0.0,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_015,2026-04-06,0.578,17.6,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_005,2026-01-16,0.178,22.4,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_020,2026-02-01,0.194,32.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_017,2026-05-11,0.465,30.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_002,2026-01-18,0.279,23.5,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_017,2026-04-04,0.795,31.2,4.6,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_012,2026-05-12,0.583,30.8,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_009,2026-01-07,0.197,24.9,2.7,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_022,2026-02-03,0.327,25.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_022,2026-02-28,0.812,23.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_015,2026-01-08,0.309,15.4,7.1,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_012,2026-05-14,0.736,29.8,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_009,2026-04-28,0.816,15.6,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_007,2026-01-16,0.236,28.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_022,2026-02-17,0.67,21.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,2026-05-28,0.397,33.3,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_018,2026-05-23,0.735,15.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_021,2026-05-14,0.381,30.8,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_021,2026-04-13,0.611,25.5,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_016,2026-03-22,0.814,29.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_019,2026-03-15,0.775,29.0,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_013,2026-02-07,0.171,30.0,7.5,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,2026-02-08,0.238,32.5,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_020,2026-05-27,0.426,16.2,0.8,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_004,2026-01-14,0.376,19.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_010,2026-03-11,0.722,17.4,7.2,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_001,2026-05-14,0.398,30.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_008,2026-04-25,0.654,21.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_006,2026-02-22,0.266,25.4,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_020,2026-03-16,0.277,30.8,6.7,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_012,2026-04-09,0.764,16.5,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_025,2026-04-27,0.869,18.9,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_011,2026-03-30,0.606,33.2,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_003,2026-04-04,0.624,16.2,3.3,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_009,2026-02-12,0.215,27.8,4.1,BAD_SENSOR,False,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_002,2026-04-08,0.574,30.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_007,2026-02-17,0.695,24.0,0.0,BAD_SENSOR,False,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_014,2026-05-02,0.449,30.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_007,2026-04-12,0.643,27.6,3.1,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_015,2026-02-11,0.762,18.0,8.6,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_025,2026-03-08,0.429,18.1,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_021,2026-01-09,0.227,24.5,2.0,BAD_SENSOR,False,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_002,2026-02-12,0.166,22.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_016,2026-04-30,0.595,19.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_010,2026-01-19,0.134,15.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_021,2026-03-31,0.543,30.3,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_023,2026-05-31,0.728,15.9,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_008,2026-03-13,0.662,28.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_020,2026-02-10,0.178,18.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_021,2026-04-10,0.489,26.7,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_006,2026-04-16,0.709,24.2,1.5,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_013,2026-01-18,0.176,30.9,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_012,2026-02-03,0.202,31.6,1.5,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_023,2026-03-13,0.796,26.9,2.6,ERROR,False,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_007,2026-01-01,0.092,16.8,7.6,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_007,2026-03-18,0.827,23.1,0.0,ERROR,False,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_016,2026-05-31,0.68,29.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,2026-04-18,0.585,29.3,3.9,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_018,2026-04-16,0.668,18.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_016,2026-05-01,0.562,16.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,2026-03-18,0.691,21.1,0.0,BAD_SENSOR,False,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_001,2026-05-29,0.407,30.1,0.0,BAD_SENSOR,False,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_021,2026-04-12,0.532,20.7,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_009,2026-03-06,0.326,26.4,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_011,2026-03-17,0.328,27.4,2.8,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_014,2026-02-06,0.707,25.7,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,2026-01-22,0.364,31.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_001,2026-05-04,0.713,16.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_011,2026-01-01,0.124,16.3,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,2026-05-02,0.394,31.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_007,2026-05-07,0.529,34.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_010,2026-03-13,0.677,30.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_023,2026-04-21,0.778,30.1,0.0,ERROR,False,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_016,2026-04-28,0.658,22.3,0.0,ERROR,False,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_009,2026-02-04,0.187,31.4,2.3,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,2026-05-02,0.476,26.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,2026-01-25,0.275,29.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_006,2026-01-18,0.093,21.3,0.0,ERROR,False,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_014,2026-02-14,0.653,28.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,2026-02-10,0.229,19.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_011,2026-05-31,0.55,25.8,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,2026-04-05,0.803,21.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_004,2026-05-16,0.646,30.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_002,2026-01-13,0.309,23.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_010,2026-04-04,0.851,31.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_008,2026-04-03,0.711,31.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_014,2026-02-17,0.677,17.7,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_009,2026-02-13,0.237,24.2,4.9,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_008,2026-01-30,0.335,32.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_011,2026-04-12,0.509,33.6,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_024,2026-05-08,0.622,33.4,3.8,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_023,2026-04-01,0.908,29.1,0.6,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_014,2026-02-12,0.8,15.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_008,2026-05-31,0.422,28.2,8.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,2026-05-05,0.497,32.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_012,2026-04-04,0.725,29.0,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_023,2026-02-07,0.192,17.6,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_014,2026-02-22,0.758,18.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,2026-03-29,0.814,19.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_011,2026-01-11,0.244,34.6,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,2026-05-26,0.573,22.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_019,2026-01-15,0.211,17.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_011,2026-03-26,0.455,32.0,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_013,2026-04-27,0.396,21.9,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_015,2026-05-05,0.671,34.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_012,2026-05-18,0.806,15.7,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_019,2026-02-15,0.285,35.0,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_022,2026-04-20,0.755,29.6,5.2,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_007,2026-01-10,0.128,27.8,2.9,ERROR,False,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_012,2026-03-24,0.33,29.8,0.8,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_006,2026-01-13,0.198,20.5,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_002,2026-03-19,0.555,30.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,2026-05-17,0.832,26.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_009,2026-01-29,0.184,28.9,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_009,2026-02-08,0.214,32.9,3.2,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,2026-04-23,0.572,24.2,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_006,2026-05-14,0.713,25.9,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,2026-05-06,0.645,25.1,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_021,2026-01-19,0.243,16.3,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_023,2026-01-04,0.106,32.1,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_016,2026-01-13,0.219,29.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_021,2026-05-21,0.406,33.2,2.8,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_025,2026-03-20,0.699,24.0,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_015,2026-02-09,0.631,29.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_011,2026-02-16,0.157,25.3,7.3,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_016,2026-04-26,0.565,23.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_002,2026-01-09,0.149,24.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_022,2026-05-27,0.664,34.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,2026-04-06,0.47,29.3,4.3,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,2026-03-27,0.672,34.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_017,2026-01-18,0.282,23.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_016,2026-02-15,0.31,19.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_013,2026-02-02,0.082,15.5,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_022,2026-05-13,0.662,16.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_024,2026-03-08,0.655,18.2,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,2026-04-26,0.536,32.5,11.1,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_001,2026-01-21,0.295,35.1,2.7,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
