parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status
PARCEL_022,2026-04-17,0.513,15.9,0.0,OK
PARCEL_017,2026-04-20,0.471,31.1,0.0,OK
PARCEL_012,2026-04-24,0.809,18.5,0.0,OK
PARCEL_007,2026-03-14,0.828,23.3,0.0,OK
PARCEL_003,2026-01-25,0.164,19.5,0.0,error
PARCEL_025,2026-01-07,0.081,27.2,0.0,OK
PARCEL_010,2026-03-07,0.628,32.5,0.0,OK
PARCEL_015,2026-02-02,0.321,24.5,7.3,OK
PARCEL_022,2026-04-18,0.536,25.0,0.0,OK
PARCEL_002,2026-04-09,0.954,34.7,2.9,NaN
PARCEL_004,2026-05-14,0.59,35.3,0.0,OK
PARCEL_023,2026-03-29,0.782,26.9,0.0,OK
PARCEL_003,2026-02-27,0.303,33.3,0.0,OK
PARCEL_014,04/03/2026,0.778,25.4,0.0,OK
PARCEL_016,12-Jan-2026,0.225,31.9,0.0,OK
PARCEL_022,05/05/2026,0.42,33.0,0.0,OK
PARCEL_010,2026-01-03,1.416,17.7,0.0,Error
PARCEL_024,2026-03-06,0.422,22.7,0.0,OK
PARCEL_024,2026-03-01,0.641,34.8,0.0,OK
PARCEL_017,2026-02-05,0.264,16.5,0.0,OK
PARCEL_004,2026-05-11,0.629,21.4,0.0,OK
PARCEL_025,2026-02-17,0.392,24.4,0.0,OK
PARCEL_025,2026-05-16,0.448,26.5,0.0,OK 
PARCEL_012,2026-03-08,0.348,31.2,0.0,OK
PARCEL_012,2026-03-12,0.298,25.4,0.0,OK
PARCEL_022,2026-01-02,0.074,30.9,0.0,OK
PARCEL_015,2026-02-03,0.199,29.7,0.0,OK
PARCEL_012,2026-05-22,0.526,22.5,0.0,OK
PARCEL_099,21/01/2026,0.226,33.9,5.6,ok
PARCEL_008,2026-05-18,0.442,19.2,0.0,OK
PARCEL_001,01-Feb-2026,0.186,15.8,0.0,OK
PARCEL_005,29/04/2026,0.568,35.0,6.3,OK
PARCEL_015,2026-01-30,0.513,33.5,1.6,OK
PARCEL_016,2026-02-25,0.339,31.4,0.0,OK
PARCEL_024,2026-02-17,0.544,19.6,1.4,OK
PARCEL_016,2026-05-10,0.682,21.3,0.0,OK
PARCEL_017,2026-04-13,0.602,34.2,0.0,OK
PARCEL_007,21-May-2026,0.502,31.4,0.0,ok
PARCEL_025,2026-01-20,0.143,26.0,0.0,OK
PARCEL_011,2026-01-17,0.235,25.0,0.0,OK
PARCEL_008,2026-03-30,0.866,29.6,0.0,OK
PARCEL_008,2026-03-21,0.633,20.4,4.0,OK
PARCEL_023,2026-01-08,0.207,31.3,0.0,OK
PARCEL_010,25-May-2026,0.533,32.3,2.9,OK
PARCEL_001,2026-04-26,0.781,34.2,0.0,OK
PARCEL_017,11-Apr-2026,0.764,32.9,0.0, OK
PARCEL_006,2026-04-08,0.569,30.2,0.0,NA
PARCEL_017,26-Apr-2026,0.582,29.1,0.5,OK
PARCEL_024,2026-03-19,0.551,30.2,0.0,OK
PARCEL_016,2026-05-07,0.61,18.2,0.0,OK
PARCEL_015,2026-01-03,0.35,21.3,0.0,OK
PARCEL_003,2026-01-02,0.135,18.3,0.0,OK
PARCEL_004,2026-03-15,0.601,20.7,5.5,OK
PARCEL_010,07/05/2026,0.526,28.9,0.0,OK
PARCEL_007,18/01/2026,0.373,31.8,0.0,OK
PARCEL_010,2026-04-14,0.435,15.6,0.0,OK
PARCEL_020,2026-02-11,0.187,23.6,0.0,OK 
PARCEL_004,10/05/2026,0.686,30.1,0.0,OK
PARCEL_006,2026-04-04,-1.292,34.1,4.7,ERROR
PARCEL_009,2026-05-17,0.601,25.9,0.0,OK
PARCEL_010,2026-02-23,0.691,21.3,0.0,OK
PARCEL_010,2026-03-12,0.667,23.6,0.0,OK
PARCEL_005,2026-03-14,0.404,16.5,0.0,OK
PARCEL_019,18/05/2026,0.444,30.1,5.0,OK
PARCEL_015,2026-05-11,0.724,33.6,8.6,OK
PARCEL_006,19/05/2026,0.446,32.2,1.8,OK
PARCEL_005,20/02/2026,0.349,34.9,0.0,OK
PARCEL_017,2026-01-05,0.155,26.5,0.0,OK
PARCEL_022,04/05/2026,0.61,30.2,0.0,OK
PARCEL_022,2026-01-22,0.384,16.1,0.0,OK
PARCEL_010,08/01/2026,0.333,32.5,0.0,OK
PARCEL_024,2026-05-20,0.62,33.2,0.0,OK
PARCEL_013,2026-03-22,0.455,33.8,0.0,OK
PARCEL_023,2026-01-18,0.139,19.1,0.0,error
PARCEL_011,06/03/2026,0.259,31.9,0.0,OK
PARCEL_009,2026-03-18,0.329,20.4,0.0,OK
PARCEL_014,28/03/2026,0.775,28.7,0.0,OK
PARCEL_015,06/02/2026,0.714,34.3,0.0,OK
PARCEL_016,2026-01-27,0.233,30.5,0.0,OK
PARCEL_011,19-May-2026,0.567,33.4,0.0,OK
PARCEL_023,2026-04-30,0.495,34.9,0.0,OK
PARCEL_021,2026-03-18,0.345,31.6,0.0, OK
PARCEL_024,17/01/2026,0.243,25.6,0.0,OK
PARCEL_014,2026-01-12,0.273,31.3,0.0,OK
PARCEL_019,01/04/2026,0.81,32.8,0.0,OK
PARCEL_016,2026-04-05,0.62,22.9,0.0,OK
PARCEL_014,2026-05-21,0.569,25.2,0.0,OK
PARCEL_024,25/01/2026,0.33,34.9,0.0,OK
PARCEL_013,2026-02-10,0.119,18.4,0.0,OK
PARCEL_005,2026-05-20,0.481,34.7,0.0,OK
PARCEL_010,2026-02-22,0.786,16.4,5.4,OK
PARCEL_005,2026-03-21,0.597,25.0,2.4,NaN
PARCEL_012,2026-03-25,0.264,22.5,4.0,Error
PARCEL_018,2026-01-14,0.392,18.6,0.0, OK
PARCEL_022,2026-02-18,0.66,33.1,0.0,OK
PARCEL_023,2026-05-30,0.58,20.2,0.0,OK
PARCEL_001,2026-03-12,0.521,16.4,0.0,OK
PARCEL_020,2026-04-19,0.777,32.1,0.2,OK
PARCEL_025,2026-05-24,0.601,23.8,0.0,OK
PARCEL_016,2026-01-20,0.161,25.7,0.0,OK
PARCEL_003,2026-03-06,0.167,21.5,7.4,OK
PARCEL_016,2026-03-24,0.566,23.7,0.0,OK
PARCEL_021,2026-03-28,0.603,33.5,0.0,OK
PARCEL_018,2026-01-10,0.169,27.6,0.0,OK
PARCEL_019,2026-04-29,1.162,17.7,0.0,ERROR
PARCEL_015,02-May-2026,0.5,22.6,3.5,OK
PARCEL_007,2026-03-22,0.847,28.3,0.0,error
PARCEL_025,2026-03-27,0.924,17.2,0.0,OK
PARCEL_007,12-May-2026,0.432,23.1,0.0,OK
PARCEL_005,2026-03-07,0.391,18.2,0.0,NA
PARCEL_016,2026-05-26,0.627,28.1,0.0,OK
PARCEL_099,14/03/2026,0.773,28.8,6.9,OK
PARCEL_004,2026-03-07,0.604,16.0,7.2, OK
PARCEL_003,2026-05-15,0.46,25.5,0.0,OK
PARCEL_005,2026-03-12,0.604,15.7,0.0,NA
PARCEL_009,2026-05-29,0.499,17.8,0.0,OK
PARCEL_010,2026-01-23,0.323,24.1,0.3,OK
PARCEL_024,2026-01-06,-1.208,26.8,1.6,ERROR
PARCEL_005,2026-03-24,0.682,25.9,0.0,ERROR
PARCEL_017,22/02/2026,0.781,30.8,0.0,OK
PARCEL_018,2026-05-13,0.576,18.8,0.0,OK
PARCEL_025,12/04/2026,0.619,21.7,0.0,OK
PARCEL_025,30/03/2026,0.618,23.3,0.0,OK
PARCEL_020,2026-01-24,0.284,15.7,0.0,OK
PARCEL_021,25/03/2026,0.55,31.1,0.0,OK
PARCEL_006,2026-05-25,0.452,25.0,0.0,
PARCEL_021,2026-05-22,0.407,35.0,1.0,OK
PARCEL_024,2026-05-24,0.75,20.1,0.0,OK
PARCEL_025,21-Feb-2026,0.215,23.6,0.0,OK
PARCEL_016,02/03/2026,0.673,27.4,0.0,OK
PARCEL_015,2026-04-05,0.807,21.0,0.0,OK
PARCEL_017,2026-01-27,0.391,16.6,0.0, OK
PARCEL_024,2026-01-26,0.487,21.4,0.0,OK
PARCEL_009,12-Mar-2026,0.307,17.8,0.0,OK
PARCEL_003,09-Feb-2026,0.121,30.8,0.0, OK
PARCEL_020,2026-02-17,0.079,28.4,0.0,OK
PARCEL_022,2026-01-10,0.213,16.0,0.0,OK
PARCEL_009,24/02/2026,0.351,17.3,6.2,OK
PARCEL_004,2026-02-08,0.644,25.0,0.0,OK
PARCEL_007,2026-05-04,0.725,21.3,0.0,OK
PARCEL_008,28/04/2026,0.656,34.2,0.0,OK
PARCEL_009,26-Jan-2026,0.299,33.2,0.0,
PARCEL_018,2026-03-11,0.632,20.2,0.0,OK
PARCEL_005,2026-03-05,0.344,24.1,0.0,OK
PARCEL_003,2026-03-25,0.554,21.9,0.0,OK
PARCEL_019,2026-02-08,0.173,32.0,0.0, OK
PARCEL_001,30/01/2026,0.212,19.2,0.0,OK
PARCEL_004,18-Apr-2026,0.503,17.3,0.0,OK
PARCEL_025,2026-05-22,0.549,18.4,0.0,OK
PARCEL_004,03-May-2026,0.622,19.0,0.0,OK
PARCEL_005,2026-03-17,0.464,24.4,0.0,OK
PARCEL_008,15/02/2026,0.198,19.2,0.0,OK
PARCEL_005,2026-03-16,0.608,21.1,0.0,OK
PARCEL_021,2026-01-06,0.228,17.0,0.0,OK
PARCEL_024,28/01/2026,0.285,21.3,0.0,Error
PARCEL_007,2026-05-19,0.491,33.8,0.0,OK
PARCEL_019,2026-05-04,0.48,32.5,0.0,OK
PARCEL_019,2026-03-14,0.721,21.5,0.0,NA
PARCEL_010,18/05/2026,0.436,26.6,5.4,OK
PARCEL_001,2026-03-20,0.744,29.3,0.0,OK
PARCEL_013,07/03/2026,0.34,21.4,0.0,OK 
PARCEL_012,01/02/2026,0.171,17.4,0.0,OK
PARCEL_009,2026-01-31,0.278,16.3,7.1,OK
PARCEL_016,2026-03-16,0.613,27.1,0.0,OK
PARCEL_004,2026-03-27,0.805,31.1,0.0,OK
PARCEL_006,15-Apr-2026,0.701,33.8,0.0,OK
PARCEL_003,06/04/2026,0.451,32.3,2.8,OK
PARCEL_007,03/01/2026,0.248,25.7,0.0,OK
PARCEL_010,2026-05-22,0.606,30.6,0.0,OK
PARCEL_007,2026-05-10,0.502,31.6,0.0,OK
PARCEL_011,2026-05-12,0.621,18.8,0.0,OK
PARCEL_019,2026-05-15,0.483,19.7,0.0,OK
PARCEL_001,2026-02-07,0.015,28.9,0.0,OK
PARCEL_005,2026-03-20,0.611,23.5,0.0,OK
PARCEL_011,2026-01-30,0.133,30.4,0.0,OK
PARCEL_002,2026-04-13,0.557,26.9,0.0,OK
PARCEL_011,2026-05-20,0.617,26.6,0.0,OK
PARCEL_004,2026-02-04,0.739,29.9,0.0,OK
PARCEL_006,2026-03-10,-1.072,26.2,0.0,ERROR
PARCEL_014,01-Apr-2026,0.599,17.9,0.0,
PARCEL_002,10/05/2026,0.507,25.4,0.0,OK
PARCEL_023,2026-03-08,0.624,25.6,0.0,OK
PARCEL_025,2026-01-15,0.152,27.1,0.0,OK
PARCEL_010,2026-02-15,0.757,33.6,0.0,OK
PARCEL_019,12/04/2026,0.638,19.9,0.0,OK
PARCEL_016,2026-04-20,0.739,16.3,0.0,OK
PARCEL_010,2026-04-10,0.454,25.1,0.0,OK
PARCEL_025,2026-05-10,0.536,16.9,0.0,OK
PARCEL_099,07/03/2026,0.727,31.3,1.1,ok
PARCEL_002,03/01/2026,0.102,26.9,0.0,OK
PARCEL_023,30/01/2026,0.401,26.2,0.0,OK
PARCEL_011,2026-02-10,0.23,32.1,0.0,OK
PARCEL_005,2026-03-25,0.422,24.4,3.1,OK
PARCEL_011,2026-02-03,0.24,15.8,1.0,NaN
PARCEL_007,2026-01-21,0.417,27.4,0.0,OK
PARCEL_006,07-Mar-2026,0.257,31.1,0.0,OK
PARCEL_009,2026-02-07,0.106,18.1,0.0,OK
PARCEL_005,2026-03-10,0.507,34.7,1.4,Error
PARCEL_010,16-Apr-2026,0.438,21.6,0.0,OK
PARCEL_025,31-Jan-2026,1.419,33.2,0.0,ERROR
PARCEL_022,13/04/2026,0.595,25.7,0.0,OK
PARCEL_003,2026-04-02,0.319,23.6,0.0,OK
PARCEL_007,2026-02-05,0.178,27.2,2.6,OK
PARCEL_004,2026-05-28,0.534,18.4,0.0,OK
PARCEL_015,2026-05-26,0.548,16.6,0.0,OK
PARCEL_011,2026-05-28,0.558,21.8,0.0,OK
PARCEL_002,11/05/2026,0.479,23.4,0.0,error
PARCEL_005,2026-04-26,0.671,25.2,8.3,NaN
PARCEL_023,2026-03-01,-1.556,34.7,0.0,Error
PARCEL_025,2026-03-16,0.514,31.4,0.9,OK
PARCEL_021,06/04/2026,0.638,17.0,0.0,OK
PARCEL_015,2026-04-28,0.441,32.9,1.7,OK
PARCEL_015,2026-05-28,0.592,28.5,2.6,OK
PARCEL_005,22/04/2026,0.402,22.7,0.0,OK
PARCEL_012,2026-03-07,0.28,22.2,0.0,OK
PARCEL_012,2026-01-23,0.061,17.0,0.0,OK
PARCEL_012,19/05/2026,0.679,25.3,0.0,OK
PARCEL_004,23/04/2026,1.857,28.2,0.0,ERROR
PARCEL_002,2026-02-25,0.639,24.9,2.3,OK
PARCEL_023,21-Mar-2026,0.778,28.4,0.0,NaN
PARCEL_025,2026-02-08,0.424,29.4,0.0,OK
PARCEL_013,2026-03-04,0.311,26.6,0.0,OK
PARCEL_021,2026-02-25,0.257,24.7,0.0,OK
PARCEL_020,2026-01-08,0.192,30.8,0.0,OK
PARCEL_018,26-May-2026,0.493,31.7,0.0,OK
PARCEL_017,18/03/2026,0.704,28.1,0.0,OK
PARCEL_013,2026-01-06,0.251,17.5,0.0,OK
PARCEL_009,23/01/2026,0.246,22.5,6.6,OK
PARCEL_004,2026-05-06,0.36,16.1,4.1,OK
PARCEL_024,10/05/2026,0.595,18.4,0.0,OK
PARCEL_019,2026-01-04,0.216,32.3,0.0,OK
PARCEL_010,2026-02-12,0.7,33.3,0.0,OK
PARCEL_025,2026-03-10,0.705,31.6,0.0,OK
PARCEL_001,2026-02-06,0.146,29.7,0.0,OK
PARCEL_014,2026-01-13,0.341,24.0,0.0,OK
PARCEL_013,2026-01-02,0.243,27.5,0.0,OK
PARCEL_017,2026-02-04,0.412,23.6,0.0,NA
PARCEL_022,2026-04-22,0.427,31.2,0.0,OK
PARCEL_005,2026-01-18,0.265,23.5,0.0,OK
PARCEL_024,2026-02-07,0.419,18.3,0.0,OK
PARCEL_012,2026-04-25,0.688,27.2,0.0,OK
PARCEL_004,2026-04-05,-1.588,25.0,0.0,ERROR
PARCEL_003,24/03/2026,0.416,19.7,3.6,OK
PARCEL_012,2026-04-16,0.754,23.8,0.0,OK
PARCEL_014,01-Mar-2026,0.691,16.6,0.0,OK
PARCEL_024,2026-03-17,0.528,23.4,5.8,OK
PARCEL_004,2026-05-15,0.663,24.9,0.0,OK
PARCEL_012,13/04/2026,0.595,24.3,0.0,OK
PARCEL_021,2026-04-17,0.629,16.9,5.8,OK
PARCEL_005,07-Jan-2026,0.096,29.9,0.0,OK
PARCEL_001,2026-03-07,0.47,26.6,0.0,OK
PARCEL_018,27-Mar-2026,0.729,35.4,0.0,Error
PARCEL_010,06/04/2026,0.705,20.4,0.0,OK
PARCEL_025,2026-04-08,0.758,34.4,0.0,OK
PARCEL_012,2026-02-20,0.193,24.9,0.0,OK
PARCEL_022,2026-03-21,0.833,29.5,0.0,OK
PARCEL_021,2026-02-12,0.067,32.4,0.0,OK
PARCEL_009,2026-05-08,0.856,30.5,5.5,OK
PARCEL_015,2026-01-18,0.439,27.5,0.4,OK
PARCEL_004,2026-04-16,0.404,18.8,0.0,OK
PARCEL_013,2026-01-09,0.1,16.1,7.1,OK
PARCEL_020,03/01/2026,0.256,23.3,4.4,OK
PARCEL_016,2026-04-29,0.616,17.8,0.0,OK
PARCEL_005,2026-01-28,0.207,31.0,0.0,OK
PARCEL_015,2026-05-18,0.478,25.5,4.4,OK
PARCEL_009,01/04/2026,0.661,29.2,0.0,OK
PARCEL_012,2026-04-28,0.809,31.6,0.0,OK
PARCEL_003,2026-05-12,0.601,32.8,0.0,OK
PARCEL_002,2026-02-20,0.535,20.7,0.0,OK
PARCEL_006,18/05/2026,0.49,15.8,0.0,OK
PARCEL_011,2026-02-26,0.263,16.7,8.4,OK
PARCEL_019,2026-01-22,0.217,33.6,4.4,OK
PARCEL_003,27/03/2026,0.528,27.2,0.0,OK
PARCEL_019,2026-02-09,0.444,17.9,0.0,OK
PARCEL_012,26/04/2026,0.604,22.0,0.0,OK
PARCEL_013,2026-02-01,0.179,35.1,0.0,OK
PARCEL_023,2026-03-22,0.727,35.4,0.0,Error
PARCEL_009,2026-04-12,0.671,21.4,9.6,OK
PARCEL_017,2026-01-07,0.245,25.7,2.1,OK
PARCEL_019,2026-05-20,0.489,15.6,0.0,OK
PARCEL_021,21/02/2026,1.508,31.6,0.0,Error
PARCEL_006,2026-04-26,0.592,24.9,0.0,ERROR
PARCEL_010,2026-03-21,0.701,29.2,0.0,OK
PARCEL_006,2026-03-06,0.313,26.1,0.0,OK
PARCEL_013,25/05/2026,0.546,32.0,0.0,OK
PARCEL_014,2026-02-16,0.708,17.2,0.0,OK
PARCEL_020,2026-04-07,0.794,28.0,2.2,OK
PARCEL_014,2026-04-10,0.716,27.1,0.0,OK
PARCEL_011,2026-05-08,0.498,20.7,0.0,OK
PARCEL_019,2026-04-16,0.441,17.8,0.0,OK
PARCEL_009,2026-04-24,0.593,21.2,0.0,OK
PARCEL_001,2026-03-16,0.712,31.7,0.0,OK
PARCEL_020,2026-05-09,0.616,19.2,0.0,OK
PARCEL_019,10/04/2026,0.602,22.1,0.0,OK
PARCEL_021,2026-01-11,0.225,22.4,0.0,OK
PARCEL_005,2026-02-18,0.26,24.8,0.0,OK
PARCEL_010,2026-01-28,0.273,32.9,0.3,OK
PARCEL_003,2026-02-24,0.181,27.8,0.8,OK
PARCEL_009,10/02/2026,0.228,17.8,0.0,OK
PARCEL_019,2026-02-23,0.746,34.8,0.0,OK
PARCEL_005,10/02/2026,0.134,33.4,1.7,OK
PARCEL_008,2026-04-27,0.493,18.7,0.0,OK
PARCEL_015,12-Apr-2026,0.529,26.6,0.0,OK
PARCEL_002,03/02/2026,0.502,21.0,0.0,OK
PARCEL_020,2026-04-22,0.8,20.6,0.0,ok
PARCEL_018,05/02/2026,0.37,25.8,0.0,OK
PARCEL_011,2026-03-12,0.282,27.5,0.0,OK
PARCEL_017,2026-03-08,0.82,29.9,0.0,OK
PARCEL_020,03/02/2026,0.212,26.1,0.5,OK
PARCEL_019,08/04/2026,0.58,27.2,3.0,OK
PARCEL_021,2026-04-08,0.693,24.8,0.0,OK
PARCEL_007,2026-04-06,0.785,34.1,7.7,OK
PARCEL_017,29/04/2026,0.411,19.4,8.8,OK
PARCEL_018,24/05/2026,0.507,35.0,0.0,OK
PARCEL_013,2026-05-30,0.617,30.1,0.0,OK
PARCEL_012,2026-05-29,0.89,25.2,0.0,OK
PARCEL_011,2026-02-05,0.07,27.5,0.0,OK
PARCEL_008,2026-05-19,0.444,19.7,0.0,Error
PARCEL_014,21/04/2026,0.424,16.0,0.0,OK
PARCEL_021,2026-05-12,0.733,23.5,1.7,OK
PARCEL_024,2026-03-24,0.603,34.6,0.0,OK
PARCEL_013,08-Mar-2026,0.222,17.1,0.0,OK
PARCEL_002,2026-01-08,0.166,31.2,0.0,OK
PARCEL_025,14/02/2026,0.408,18.3,0.0,NaN
PARCEL_010,30/05/2026,0.632,24.3,0.0,OK
PARCEL_023,2026-02-22,0.287,22.5,0.0,OK
PARCEL_021,2026-03-21,0.255,22.7,0.0,OK
PARCEL_018,2026-05-08,0.483,26.1,0.0,OK
PARCEL_025,07/04/2026,-1.813,18.9,0.0,error
PARCEL_013,2026-01-22,0.077,19.2,0.0,OK
PARCEL_001,2026-05-16,0.431,30.5,0.0,OK
PARCEL_011,2026-04-02,0.515,33.6,0.0,error
PARCEL_018,2026-01-11,0.364,31.4,0.0,OK
PARCEL_009,2026-03-09,0.391,23.8,0.0,
PARCEL_008,2026-05-25,0.538,34.6,0.0,OK
PARCEL_010,29/04/2026,0.606,28.3,0.0,OK
PARCEL_017,30/05/2026,0.522,23.7,6.0,OK
PARCEL_013,2026-04-30,0.439,31.4,0.0,OK
PARCEL_009,2026-02-05,0.201,24.5,3.5,OK
PARCEL_008,19-Jan-2026,0.25,30.0,0.0,OK
PARCEL_017,03/04/2026,0.815,34.4,0.0,OK
PARCEL_002,2026-01-22,0.365,30.7,0.0,OK
PARCEL_008,2026-04-22,0.6,25.5,0.0,OK
PARCEL_004,2026-01-09,0.336,22.1,0.0,OK
PARCEL_016,2026-01-07,0.232,30.5,4.6,OK
PARCEL_019,2026-03-07,0.697,26.1,0.0,OK
PARCEL_021,2026-05-10,0.663,31.6,0.8,OK
PARCEL_003,2026-02-11,0.193,22.0,0.0,OK
PARCEL_022,2026-01-26,0.409,30.4,0.0,OK
PARCEL_017,2026-02-09,0.399,29.5,10.1,OK
PARCEL_002,2026-02-11,0.254,27.8,0.0,OK
PARCEL_013,2026-02-05,0.233,21.9,6.0,OK
PARCEL_023,25/03/2026,0.728,21.4,0.0,OK
PARCEL_024,2026-05-03,1.947,18.3,0.0,error
PARCEL_008,2026-04-04,0.783,25.4,0.0,OK
PARCEL_001,03/03/2026,0.12,23.8,0.0,OK
PARCEL_017,2026-04-25,0.581,23.1,0.0,OK
PARCEL_021,2026-04-29,0.427,17.9,6.3,ERROR
PARCEL_004,2026-01-13,0.354,17.0,0.0,OK
PARCEL_009,2026-02-09,0.204,17.0,3.9,OK
PARCEL_013,2026-01-26,0.211,18.9,0.0,OK
PARCEL_098,2026-04-05,0.555,19.9,0.0,OK
PARCEL_016,02/04/2026,0.697,34.9,0.0,OK
PARCEL_001,27/01/2026,0.291,28.9,0.0,OK
PARCEL_013,2026-04-16,0.658,28.5,0.0,OK
PARCEL_007,2026-03-23,1.028,20.5,0.0,error
PARCEL_002,2026-03-09,0.538,25.0,0.0,OK
PARCEL_098,2026-02-04,0.319,30.3,5.3,ok
PARCEL_005,2026-02-07,0.169,22.1,0.0,OK
PARCEL_002,2026-05-21,0.506,21.8,0.0,OK
PARCEL_003,2026-04-11,0.568,25.1,0.0,OK
PARCEL_024,2026-05-30,0.445,33.8,0.0,OK
PARCEL_011,2026-02-19,0.203,27.5,0.0,OK
PARCEL_001,2026-05-22,0.379,18.8,0.0,OK
PARCEL_011,2026-05-09,0.568,19.2,0.0,OK
PARCEL_009,14/04/2026,0.771,27.6,0.0,OK
PARCEL_002,2026-03-07,0.685,20.9,1.8,OK
PARCEL_017,14-Mar-2026,0.836,28.5,0.0,OK
PARCEL_013,2026-01-25,0.008,20.0,0.0,OK
PARCEL_024,2026-01-03,0.123,28.2,0.0,NaN
PARCEL_018,2026-01-31,0.359,33.8,3.6,OK
PARCEL_004,2026-02-03,0.787,34.9,0.0,OK
PARCEL_020,2026-01-16,0.218,17.1,0.0,OK
PARCEL_012,2026-04-11,-1.256,22.5,0.0,Error
PARCEL_022,2026-02-05,0.248,32.9,0.0, OK
PARCEL_018,2026-03-28,0.678,31.2,0.0,OK
PARCEL_001,2026-04-05,0.553,30.8,0.0, OK
PARCEL_004,2026-01-24,0.256,33.3,0.0,OK
PARCEL_019,2026-02-11,0.323,20.1,0.0,OK
PARCEL_022,24-Jan-2026,0.16,32.4,0.0,OK
PARCEL_016,2026-01-31,0.276,21.9,0.0,OK
PARCEL_021,22-Apr-2026,0.581,32.3,0.0,OK
PARCEL_020,2026-05-10,0.559,25.5,1.6,
PARCEL_017,2026-04-18,0.514,18.8,0.0,OK
PARCEL_013,2026-05-23,1.616,24.9,0.0,error
PARCEL_019,2026-01-19,0.473,18.1,0.0,OK
PARCEL_011,2026-02-07,0.105,22.7,0.0,ERROR
PARCEL_020,30/05/2026,0.534,23.3,0.0,OK
PARCEL_009,2026-03-27,0.679,34.5,2.7,OK
PARCEL_004,2026-03-08,0.74,29.5,1.1,OK
PARCEL_007,11/04/2026,0.853,30.7,0.0,OK
PARCEL_005,2026-03-22,0.633,17.4,0.0,OK
PARCEL_013,17/05/2026,0.595,30.8,4.2,OK
PARCEL_024,17-Apr-2026,0.398,35.2,0.0,OK
PARCEL_005,2026-01-12,0.193,16.1,0.0,OK
PARCEL_022,2026-04-29,0.516,22.9,0.0,OK
PARCEL_018,19-Mar-2026,0.694,23.6,5.6,OK
PARCEL_015,2026-05-17,0.592,24.7,12.4,OK
PARCEL_024,2026-02-03,0.319,24.8,0.0,OK
PARCEL_016,2026-02-13,0.355,30.9,0.0,OK
PARCEL_023,2026-03-18,0.632,18.1,0.0,OK
PARCEL_018,03/04/2026,0.751,17.8,0.1,OK
PARCEL_011,2026-04-29,0.702,34.8,0.0,OK
PARCEL_010,25/04/2026,0.68,16.9,0.0,OK
PARCEL_006,2026-03-20,0.616,29.9,0.0,NaN
PARCEL_002,2026-04-25,0.659,26.8,0.0,OK
PARCEL_006,20/05/2026,0.53,22.1,1.8,OK
PARCEL_025,2026-05-08,0.482,23.0,0.0,NaN
PARCEL_019,2026-02-25,0.906,19.5,0.0,OK
PARCEL_019,2026-03-24,0.634,24.7,0.0,OK
PARCEL_021,2026-03-19,0.447,26.1,0.0,OK
PARCEL_007,2026-05-20,0.77,21.4,0.0,OK
PARCEL_020,2026-03-11,0.329,31.5,0.0,OK
PARCEL_022,2026-03-08,0.848,17.5,0.0,OK
PARCEL_021,2026-01-26,0.069,19.5,0.0,OK
PARCEL_004,2026-05-25,0.639,17.5,0.0,error
PARCEL_023,2026-01-09,0.295,22.9,0.0,OK
PARCEL_021,2026-01-22,0.098,16.2,0.0,OK
PARCEL_004,2026-04-07,0.515,28.5,0.0,OK
PARCEL_098,19/03/2026,0.633,28.6,1.7,OK
PARCEL_017,2026-02-13,0.754,21.4,0.0,OK
PARCEL_002,2026-05-13,0.732,28.9,0.0,OK
PARCEL_020,02-Mar-2026,0.303,32.5,5.6,OK
PARCEL_002,05/03/2026,0.751,26.3,0.0,OK
PARCEL_013,2026-05-27,0.54,32.6,0.0,OK
PARCEL_017,2026-04-15,0.632,26.6,2.0,OK
PARCEL_004,2026-03-22,0.571,20.6,0.0,OK
PARCEL_004,2026-02-15,0.634,31.2,0.0,OK
PARCEL_006,2026-01-12,0.163,19.0,0.0,OK
PARCEL_003,2026-04-30,0.541,17.5,0.0,OK
PARCEL_021,18/02/2026,0.306,28.6,0.0,
PARCEL_025,2026-01-18,0.189,17.8,0.0,OK
PARCEL_010,2026-03-28,0.752,29.5,0.0,OK
PARCEL_013,2026-05-18,0.536,26.0,0.0,OK
PARCEL_003,31/01/2026,0.212,17.8,0.0,OK
PARCEL_012,28/01/2026,0.215,18.1,0.0,OK
PARCEL_018,2026-05-14,0.626,22.0,0.0,OK
PARCEL_012,17-Apr-2026,0.641,20.8,0.0,OK
PARCEL_002,2026-04-26,0.699,29.2,1.9,OK
PARCEL_007,2026-05-18,0.497,23.8,0.0,OK
PARCEL_020,2026-04-02,0.55,34.4,0.0,OK
PARCEL_001,2026-05-30,0.467,33.2,0.0,OK
PARCEL_022,30/04/2026,0.579,20.9,0.0,OK
PARCEL_004,2026-05-22,0.453,29.2,0.0,OK
PARCEL_023,24-Feb-2026,0.369,21.0,0.0,OK
PARCEL_013,2026-03-10,0.261,19.3,0.0,OK
PARCEL_006,2026-03-17,0.554,29.2,0.0,OK
PARCEL_021,2026-05-05,0.589,22.4,0.0,OK
PARCEL_003,2026-01-05,0.128,20.0,0.0,OK
PARCEL_004,2026-01-28,0.218,21.6,0.0,OK
PARCEL_013,2026-01-04,0.138,23.3,0.4,OK
PARCEL_012,2026-04-18,0.738,17.1,0.0,NA
